0,2,3.28546771428571,4.57093542857143,5.85640314285714,7.14187085714286,8.42733857142857,9.71280628571429,10.998274,12.2837417142857,13.5692094285714,14.8546771428571,16.1401448571429,17.4256125714286,18.7110802857143,19.996548,21.2820157142857,22.5674834285714,23.8529511428571,25.1384188571429,26.4238865714286,27.7093542857143,28.994822,30.2802897142857,31.5657574285714,32.8512251428571,34.1366928571429,35.4221605714286,36.7076282857143,37.993096,39.2785637142857,40.5640314285714,41.8494991428571,43.1349668571429,44.4204345714286,45.7059022857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.005212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.010424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.015636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.020848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.02606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.031272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.036484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.041696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.046908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.05212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.057332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653224831272146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.062544,0,0,0.967972776848507,0,0,0,0,0,0,0.586069942197015,0,0,0.98382452998338,0.688428574143481,0,0,0,0,0.664693584053172,0.678857554823553,0.648861687599974,0,0,0,0,0,0,0.58284506855727,0,0,0,0,0,0,0
26.067756,0,0.181460576532014,0.47728275772076,0.538491975043722,0.598309126186857,0.636318052529226,0.666334657655717,0.686547480289187,0.699986656484737,0.713637869389156,0.719931798708943,0.723518215353186,0.719521800873094,0.691608034984953,0.704275396780495,0.727623658435684,0.725473236426422,0.720475146839545,0.698357396622314,0.69900768828997,0.664151262271491,0.684942719985184,0.647753638055146,0.6454604166144,0.648531759348017,0.67361556205702,0.651634442694377,0.577089160098115,0.589211677391435,0.643960971529691,0.565408530923954,0,0.597548044848162,0,0.56110156223092
28.072968,0,0.508363927860864,0,0.00832150124913224,0.51159532543982,0,0,0,0,0.621741174235578,0,0.722927334832444,0.462033586421522,0.657017048027757,0.719749380919799,0,0,0.700991963510045,0.676390561631162,0.704637132813008,0.696139087887763,0.674068184809063,0.70253383968402,0,0.652432164022605,0.653674027166881,0,0.637670477923859,0.595863555117152,0.606893642094561,0,0.555868142367045,0.571084726603225,0,0.541092437931872
