t,Q,P,Bar,Eta
2024-02-28 09:00:00,0.0426139,110.093,30.0991,0.8580181040731575
2024-02-28 09:15:00,0.0427778,111.0417,30.2529,0.8577133741443868
2024-02-28 09:30:00,0.036965000000000005,94.8748,30.5831,0.8389193188783087
2024-02-28 09:45:00,0.027347200000000002,69.0871,30.7589,0.8210220738538925
2024-02-28 10:00:00,0.030804500000000002,78.9506,30.5854,0.8376616708171992
2024-02-28 10:15:00,0.0318683,81.9931,30.5972,0.8405784696116069
2024-02-28 10:30:00,0.029834,76.3406,30.6784,0.833782768311444
2024-02-28 10:45:00,0.0302329,77.5248,30.6226,0.8370671965548636
2024-02-28 11:00:00,0.0314976,80.406,30.5497,0.8353059632279833
2024-02-28 11:15:00,0.0249391,62.3947,31.0744,0.8048328791644239
2024-02-28 11:30:00,0.026314399999999998,67.5292,30.7485,0.8342874982214157
2024-02-28 11:45:00,0.0385013,99.324,30.0743,0.857481615225511
2024-02-28 12:00:00,0.0400968,102.2662,29.8987,0.8527301848894991
2024-02-28 12:15:00,0.035732,91.0493,30.3611,0.838963991353565
2024-02-28 12:30:00,0.0301159,78.1855,30.8739,0.8405826384872422
2024-02-28 12:45:00,0.0417408,108.9506,30.2778,0.8617594992931593
2024-02-28 13:00:00,0.0432436,111.7651,30.1204,0.8577587796431022
2024-02-28 13:15:00,0.04326530000000001,111.6701,30.106,0.8570095585355004
2024-02-28 13:30:00,0.0385304,98.9321,30.474,0.8422592406717654
2024-02-28 13:45:00,0.0261812,66.4364,30.9237,0.820288511316837
2024-02-28 14:00:00,0.032776000000000007,84.4869,30.3372,0.8493749863312886
2024-02-28 14:15:00,0.0351054,90.2118,30.3066,0.847605454914797
2024-02-28 14:30:00,0.027680399999999997,70.0225,30.7453,0.8224851263164379
2024-02-28 14:45:00,0.0290997,75.2976,30.6408,0.8441780577982994
