0,0.1,42.7973333333333,85.4946666666667,128.192,170.889333333333,213.586666666667,256.284,298.981333333333,341.678666666667,384.376,427.073333333333,469.770666666667,512.468,555.165333333333,597.862666666667,640.56,683.257333333333,725.954666666667,768.652,811.349333333333,854.046666666667,896.744,939.441333333333,982.138666666667,1024.836,1067.53333333333,1110.23066666667,1152.928,1195.62533333333,1238.32266666667,0
-9.8,0.0678830573682925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-7.24666666666667,0.241984034515882,0.323899058073079,NaN,NaN,NaN,0.0134763667198979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-4.69333333333333,0.514967887009969,0.445658545340514,0.0966649212042491,NaN,NaN,NaN,0.0921793155591902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-2.14,0.499110937364508,2.15286061986256,0.57429144446534,0.516565283951924,0.429893325472456,0.581845464316681,NaN,NaN,0.0475937287434894,NaN,NaN,0.087310131379902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.413333333333332,0.985666484569338,1.90039774023505,1.01339951715574,1.03857626024175,0.469349094261644,0.559946942739104,0.410185174707005,NaN,NaN,0.0584543816025731,0.0951534901972398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.96666666666667,1.13803633575483,1.65931113909521,1.11236411518744,1.06774580901836,1.4357710364555,0.487370429571095,0.437722425604789,0.388086505522119,0.237373722108154,0.331817625675679,0.277442634103798,NaN,NaN,NaN,0.111952552755713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.52,1.15225862323148,1.43099566123644,1.02072419724175,0.909109244910676,1.15635859891697,1.01855387448202,0.624985483047803,0.431455860219673,0.289429362921345,0.35455638011908,0.375560367028996,0.427021316867543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.07333333333333,1.10687536239505,1.39075511248038,1.23618456946764,1.10112628533684,1.08045493084563,1.20143440439899,0.84324393258316,0.585508568382762,0.492915075332114,0.617690107411735,0.312522102410939,0.447510240981202,0.405272979410095,0.511384379130618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.6266666666667,0.874918554925496,1.83783632727005,1.50305376001821,1.26339582558272,1.36476906907415,1.21542032756937,1.0655254993901,1.11243363497477,0.999886430039984,0.793962936232138,0.53976520939257,0.522424019795017,0.504272440509549,0.49288775748792,0.220710293527765,0.405756236141321,0.496849422032402,NaN,0.577599281886369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
