,t,Q,P,h,Target,dt,tIn,tOff,PRlast24,EnergiaPersa,MinutiFermi,MancataProduzione,Corrispettivo
58,2024-01-22 02:45:00,0.9336,0.0,335.21607098000004,1.3504062633499536,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
59,2024-01-22 03:00:00,0.9275,0.0,334.42679222,1.338424107716539,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
60,2024-01-22 03:15:00,0.9387,0.0,334.46350286000006,1.3547349055525422,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
61,2024-01-22 03:30:00,0.9293,0.0,334.46350286000006,1.341168794854562,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
62,2024-01-22 03:45:00,0.9257,0.0,333.9189617,1.333798160510624,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
63,2024-01-22 04:00:00,0.9305,0.0,334.3574499,1.3424748267296576,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
64,2024-01-22 04:15:00,0.9306,0.0,334.43291066,1.342922115502306,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
65,2024-01-22 04:30:00,0.9315,0.0,334.39721976,1.3440774235015842,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
66,2024-01-22 04:45:00,0.9146,0.0,334.39518028000003,1.3196840731154331,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
67,2024-01-22 05:00:00,0.933,0.0,333.6640267,1.3432900549142988,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
