lastTimeStamp,QIst,QTargetIst,QBPIst,QMattoIst,OggiIn,QOggi,QTargetOggi,QBPOggi,QMattoOggi,MeseIn,QMese,QTargetMese,QBPMese,QMattoMese,AnnoIn,QAnno,QAnnoNum,QTargetAnno,QBPAnno,QMattoAnno,PIst,PTargetIst,PBPIst,PMattoIst,EOggi,EOggiNum,ETargetOggi,EBPOggi,EMattoOggi,EMese,EMeseNum,ETargetMese,EBPMese,EMattoMese,EAnno,EAnnoNum,ETargetAnno,EBPAnno,EMattoAnno,ResaIst,deltaTargetIst,deltaTargetIstCol,deltaBPIst,deltaBPIstCol,deltaMattoIst,deltaMattoIstCol,ResaOggi,deltaTargetOggi,deltaTargetOggiCol,deltaBPOggi,deltaBPOggiCol,deltaMattoOggi,deltaMattoOggiCol,ResaMese,deltaTargetMese,deltaTargetMeseCol,deltaBPMese,deltaBPMeseCol,deltaMattoMese,deltaMattoMeseCol,ResaAnno,deltaTargetAnno,deltaTargetAnnoCol,deltaBPAnno,deltaBPAnnoCol,deltaMattoAnno,deltaMattoAnnoCol,Prevista,deltaPrevistaTarget,deltaPrevistaTargetCol,deltaPrevistaBP,deltaPrevistaBPCol,deltaPrevistaMatto,deltaPrevistaMattoCol,etaIst,etaTarget,QPrevYear,PRMese,PRAnno
17/01/2024 16:33,27 l/s,25 l/s,25 l/s,55 l/s,17/01/2024 00:00,27 l/s,25 l/s,25 l/s,55 l/s,01/01/2024 00:00,27 l/s,25 l/s,25 l/s,55 l/s,01/01/2024 00:00,27 l/s,27.09052613849033,25 l/s,25 l/s,55 l/s,53 kW,66 kW,61 kW,100 kW,840 kWh,840.6791787292703,1.048 kWh,1.017 kWh,1.650 kWh,20.480 kWh,20480.653212330788,25.499 kWh,24.704 kWh,40.050 kWh,20.486 kWh,20486.54814361111,25.507 kWh,24.711 kWh,40.062 kWh,"11,31 €/h","-2,69 €/h",red,"-1,64 €/h",red,"-9,69 €/h",red,"176,54 €","-43,7 €",red,"-37,19 €",red,"-169,96 €",red,"4.300,94 €","-1.053,99 €",red,"-886,93 €",red,"-4.109,72 €",red,"4.302,18 €","-1.054,3 €",red,"-887,19 €",red,"-4.110,9 €",red,"94.071,17 €","-23.053,2 €",red,"-19.399,18 €",red,"-89.888,83 €",red,70.7 %,77.9 %,0,70.3 %,70.3 %
