,t,Q,P,h,Target,dt,tIn,tOff,PRlast24,EnergiaPersa,MinutiFermi,MancataProduzione,Corrispettivo
29,2024-01-17 23:30:00,0.007,0.0,0.48029754,0.00663298448913716,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
30,2024-01-17 23:45:00,0.0069,0.0,0.4792778,0.006524345980670855,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
31,2024-01-18 00:00:00,0.0065,0.0,0.47519884,0.006093815595267352,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
32,2024-01-18 00:15:00,0.0065,0.0,0.4721396199999999,0.00605458502276563,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
33,2024-01-18 00:30:00,0.007,0.0,0.4721396199999999,0.00652032233220914,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
34,2024-01-18 00:45:00,0.0067,0.0,0.47519884,0.006281317613583271,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
35,2024-01-18 01:00:00,0.0063,0.0,0.47010014,0.005842941113679423,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
36,2024-01-18 01:15:00,0.007,0.0,0.47519884,0.0065625706410571485,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
37,2024-01-18 01:30:00,0.0065,0.0,0.47010014,0.006028431307764483,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
38,2024-01-18 01:45:00,0.0068,0.0,0.47010014,0.006306666598892075,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
39,2024-01-18 02:00:00,0.0069,0.0,0.46296196,0.0063022405855841885,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
40,2024-01-18 02:15:00,0.007,0.0,0.46194222,0.0063794946360491165,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
41,2024-01-18 02:30:00,0.0067,0.0,0.47111988,0.006227400724196289,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
42,2024-01-18 02:45:00,0.0068,0.0,0.47111988,0.006320347003661905,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
43,2024-01-18 03:00:00,0.0065,0.0,0.47519884,0.006093815595267352,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
44,2024-01-18 03:15:00,0.0061,0.0,0.47723831999999994,0.005743355814251975,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
45,2024-01-18 03:30:00,0.0059,0.0,0.48029754,0.005590658355129893,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
46,2024-01-18 03:45:00,0.0062,0.0,0.47111988,0.005762669326868208,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
47,2024-01-18 04:00:00,0.0063,0.0,0.47111988,0.005855615606333824,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
48,2024-01-18 04:15:00,0.0061,0.0,0.47825806,0.005755627942060207,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
49,2024-01-18 04:30:00,0.006,0.0,0.47621858,0.0056371314948627,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
50,2024-01-18 04:45:00,0.006,0.0,0.47723831999999994,0.005649202440247845,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
51,2024-01-18 05:00:00,0.006,0.0,0.47519884,0.005625060549477556,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
52,2024-01-18 05:15:00,0.0059,0.0,0.4741791,0.005519439777357537,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
53,2024-01-18 05:30:00,0.006,0.0,0.47621858,0.0056371314948627,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
54,2024-01-18 05:45:00,0.006,0.0,0.47621858,0.0056371314948627,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
55,2024-01-18 06:00:00,0.006,0.0,0.47315936,0.005600918658707266,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
56,2024-01-18 06:15:00,0.006,0.0,0.4721396199999999,0.00558884771332212,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
57,2024-01-18 06:30:00,0.006,0.0,0.4792778,0.005673344331018135,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
58,2024-01-18 06:45:00,0.0061,0.0,0.47519884,0.005718811558635515,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
59,2024-01-18 07:00:00,0.006,0.0,0.4690804,0.005552634877166686,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
60,2024-01-18 07:15:00,0.006,0.0,0.46602118,0.005516422041011251,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
61,2024-01-18 07:30:00,0.0061,0.0,0.46500144000000004,0.005596090280553208,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
62,2024-01-18 07:45:00,0.0061,0.0,0.45684352000000006,0.005497913258087363,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
63,2024-01-18 08:00:00,0.006,0.0,0.46806065999999996,0.00554056393178154,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
64,2024-01-18 08:15:00,0.006,0.0,0.4639817,0.005492280150240961,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
65,2024-01-18 08:30:00,0.006,0.0,0.45480404,0.005383641641774657,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
66,2024-01-18 08:45:00,0.0061,0.0,0.4537843,0.00546109687466267,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
67,2024-01-18 09:00:00,0.0061,0.0,0.45072508000000006,0.005424280491237979,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
68,2024-01-18 09:15:00,0.0062,0.0,0.45072507999999994,0.0055132031222418785,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
69,2024-01-18 09:30:00,0.0063,0.0,0.44664612,0.005551427782628171,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
70,2024-01-18 09:45:00,0.0063,0.0,0.44868559999999996,0.005576776767936976,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
71,2024-01-18 10:00:00,0.0063,0.0,0.44460664,0.005526078797319367,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
72,2024-01-18 10:15:00,0.0064,0.0,0.43542898,0.005497913258087362,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
73,2024-01-18 10:30:00,0.0064,0.0,0.43644871999999996,0.00551078893316485,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
74,2024-01-18 10:45:00,0.0064,0.0,0.43848820000000005,0.005536540283319827,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
75,2024-01-18 11:00:00,0.0064,0.0,0.44052768000000003,0.005562291633474803,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
76,2024-01-18 11:15:00,0.0067,0.0,0.44154741999999997,0.005836503276140679,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
77,2024-01-18 11:30:00,0.0071,0.0,0.44256716,0.006199235184964285,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
78,2024-01-18 11:45:00,0.0072,0.0,0.44664612,0.006344488894432195,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
79,2024-01-18 12:00:00,0.0074,0.0,0.43746846,0.006386737203280203,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
80,2024-01-18 12:15:00,0.0073,0.0,0.43338950000000004,0.006241684676235378,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
81,2024-01-18 12:30:00,0.0073,0.0,0.43644871999999996,0.006285743626891156,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
82,2024-01-18 12:45:00,0.0066,0.0,0.43644871999999996,0.005683001087326251,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
83,2024-01-18 13:00:00,0.0065,0.0,0.43746846,0.005609971867746124,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
84,2024-01-18 13:15:00,0.0066,0.0,0.43338950000000004,0.0056431669675552736,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
85,2024-01-18 13:30:00,0.0068,0.0,0.43644871999999996,0.0058552132414876525,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
86,2024-01-18 13:45:00,0.0065,0.0,0.43440924,0.005570741295244402,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
87,2024-01-18 14:00:00,0.0067,0.0,0.43644871999999996,0.0057691071644069515,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
88,2024-01-18 14:15:00,0.0064,0.0,0.43440924,0.005485037583009874,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
89,2024-01-18 14:30:00,0.0063,0.0,0.43033027999999995,0.005348635900157736,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
90,2024-01-18 14:45:00,0.0062,0.0,0.43644872000000007,0.005338576779003449,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
91,2024-01-18 15:00:00,0.0063,0.0,0.43236976,0.00537398488546654,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
92,2024-01-18 15:15:00,0.0062,0.0,0.42931053999999996,0.005251263607384233,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
93,2024-01-18 15:30:00,0.006,0.0,0.43033028,0.005093938952531177,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
94,2024-01-18 15:45:00,0.0066,0.0,0.43338950000000004,0.0056431669675552736,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
95,2024-01-18 16:00:00,0.0065,0.0,0.42829079999999997,0.0047323171654234455,23.75,2024-01-17 16:07:52.720258,2024-01-18 16:00:00,0.0,0.0,1440,0.0,0.0
