,t,Q,P,h,Target,dt,tIn,tOff,PRlast24,EnergiaPersa,MinutiFermi,MancataProduzione,Corrispettivo
49,2024-01-17 05:30:00.010,1.082397,-0.472,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-22075.869777183234,-10.857708333333333,1425,-2.2801187499999997,0.0
50,2024-01-17 05:45:00.007,1.082397,-0.4592,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21477.20212220877,-10.857708333333333,1425,-2.2801187499999997,0.0
51,2024-01-17 06:00:00.013,1.443298,-0.464,0.2013578604,0.0025389340981683477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-16275.126601107624,-10.857708333333333,1425,-2.2801187499999997,0.0
52,2024-01-17 06:15:00.017,0.541138,-0.456,0.2013578604,0.0009285152508957897,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-42659.839314624114,-10.857708333333333,1425,-2.2801187499999997,0.0
53,2024-01-17 06:30:00.010,1.262817,-0.4528,0.2013578604,0.0022359081825111477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-18152.163859531283,-10.857708333333333,1425,-2.2801187499999997,0.0
54,2024-01-17 06:45:00.017,0.901978,-0.4464,0.2013578604,0.0015915651633974155,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-25054.78301214777,-10.857708333333333,1425,-2.2801187499999997,0.0
55,2024-01-17 07:00:00.017,1.082397,-0.4656,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21776.535949696005,-10.857708333333333,1425,-2.2801187499999997,0.0
56,2024-01-17 07:15:00.013,1.082397,-0.456,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21327.53520846516,-10.857708333333333,1425,-2.2801187499999997,0.0
57,2024-01-17 07:30:00.017,1.082397,-0.4576,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21402.36866533697,-10.857708333333333,1425,-2.2801187499999997,0.0
58,2024-01-17 07:45:00.017,1.082397,-0.4576,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21402.36866533697,-10.857708333333333,1425,-2.2801187499999997,0.0
59,2024-01-17 08:00:00.017,1.082397,-0.4608,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21552.03557908058,-10.857708333333333,1425,-2.2801187499999997,0.0
60,2024-01-17 08:15:00.003,0.901978,-0.4688,0.2013578604,0.0015915651633974155,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-26312.012267237624,-10.857708333333333,1425,-2.2801187499999997,0.0
61,2024-01-17 08:30:00.017,0.901978,-0.472,0.2013578604,0.0015915651633974155,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-26491.61644653617,-10.857708333333333,1425,-2.2801187499999997,0.0
62,2024-01-17 08:45:00.013,1.262817,-0.464,0.2013578604,0.0022359081825111477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-18601.157311887182,-10.857708333333333,1425,-2.2801187499999997,0.0
63,2024-01-17 09:00:00.007,1.082397,-0.4832,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-22599.70397528589,-10.857708333333333,1425,-2.2801187499999997,0.0
64,2024-01-17 09:15:00.007,0.901978,-0.472,0.2013578604,0.0015915651633974155,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-26491.61644653617,-10.857708333333333,1425,-2.2801187499999997,0.0
65,2024-01-17 09:30:00.013,1.443298,-0.456,0.2013578604,0.0025389340981683477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-15994.520970054045,-10.857708333333333,1425,-2.2801187499999997,0.0
66,2024-01-17 09:45:00.007,1.443298,-0.4528,0.2013578604,0.0025389340981683477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-15882.278717632613,-10.857708333333333,1425,-2.2801187499999997,0.0
67,2024-01-17 10:00:00.010,0.901978,-0.4528,0.2013578604,0.0015915651633974155,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-25413.99137074487,-10.857708333333333,1425,-2.2801187499999997,0.0
68,2024-01-17 10:15:00.017,1.082397,-0.4496,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21028.20138097793,-10.857708333333333,1425,-2.2801187499999997,0.0
69,2024-01-17 10:30:00.003,1.082397,-0.44,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-20579.200639747083,-10.857708333333333,1425,-2.2801187499999997,0.0
70,2024-01-17 10:45:00.007,1.623718,-0.4528,0.2013578604,0.0028253231169265017,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-14117.513699177885,-10.857708333333333,1425,-2.2801187499999997,0.0
71,2024-01-17 11:00:00.013,1.262817,-0.4624,0.2013578604,0.0022359081825111477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-18537.01539012205,-10.857708333333333,1425,-2.2801187499999997,0.0
72,2024-01-17 11:15:00.007,1.082397,-0.4496,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21028.20138097793,-10.857708333333333,1425,-2.2801187499999997,0.0
73,2024-01-17 11:30:00.010,0.901978,-0.4688,0.2013578604,0.0015915651633974155,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-26312.012267237624,-10.857708333333333,1425,-2.2801187499999997,0.0
74,2024-01-17 11:45:00.013,1.443298,-0.4608,0.2013578604,0.0025389340981683477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-16162.884348686192,-10.857708333333333,1425,-2.2801187499999997,0.0
75,2024-01-17 12:00:00.003,1.443298,-0.4576,0.2013578604,0.0025389340981683477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-16050.64209626476,-10.857708333333333,1425,-2.2801187499999997,0.0
76,2024-01-17 12:15:00.003,1.262817,-0.4544,0.2013578604,0.0022359081825111477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-18216.305781296414,-10.857708333333333,1425,-2.2801187499999997,0.0
77,2024-01-17 12:30:00.013,1.443298,-0.464,0.2013578604,0.0025389340981683477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-16275.126601107624,-10.857708333333333,1425,-2.2801187499999997,0.0
78,2024-01-17 12:45:00.013,0.901978,-0.4336,0.2013578604,0.0015915651633974155,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-24336.36629495357,-10.857708333333333,1425,-2.2801187499999997,0.0
79,2024-01-17 13:00:00.000,1.082397,-0.464,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21701.702492824195,-10.857708333333333,1425,-2.2801187499999997,0.0
80,2024-01-17 13:15:00.017,1.623718,-0.4688,0.2013578604,0.0028253231169265017,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-14616.36577335378,-10.857708333333333,1425,-2.2801187499999997,0.0
81,2024-01-17 13:30:00.003,1.804138,-0.4624,0.2013578604,0.0031088423161368607,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-12975.092905258776,-10.857708333333333,1425,-2.2801187499999997,0.0
82,2024-01-17 13:45:00.013,1.082397,-0.44,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-20579.200639747083,-10.857708333333333,1425,-2.2801187499999997,0.0
83,2024-01-17 14:00:00.010,1.082397,-0.4608,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21552.03557908058,-10.857708333333333,1425,-2.2801187499999997,0.0
84,2024-01-17 14:15:00.013,1.443298,-0.48,0.2013578604,0.0025389340981683477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-16836.337863214783,-10.857708333333333,1425,-2.2801187499999997,0.0
85,2024-01-17 14:30:00.007,1.262817,-0.4512,0.2013578604,0.0022359081825111477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-18088.021937766156,-10.857708333333333,1425,-2.2801187499999997,0.0
86,2024-01-17 14:45:00.010,1.262817,-0.4736,0.2013578604,0.0022359081825111477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-18986.00884247795,-10.857708333333333,1425,-2.2801187499999997,0.0
87,2024-01-17 15:00:00.017,1.262817,-0.4736,0.2013578604,0.0022359081825111477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-18986.00884247795,-10.857708333333333,1425,-2.2801187499999997,0.0
88,2024-01-17 15:15:00.003,1.443298,-0.4816,0.2013578604,0.0025389340981683477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-16892.458989425497,-10.857708333333333,1425,-2.2801187499999997,0.0
89,2024-01-17 15:30:00.000,1.262817,-0.4576,0.2013578604,0.0022359081825111477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-18344.58962482667,-10.857708333333333,1425,-2.2801187499999997,0.0
90,2024-01-17 15:45:00.007,1.623718,-0.4528,0.2013578604,0.0028253231169265017,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-14117.513699177885,-10.857708333333333,1425,-2.2801187499999997,0.0
91,2024-01-17 16:00:00.000,1.082397,-0.4672,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-21851.36940656781,-10.857708333333333,1425,-2.2801187499999997,0.0
92,2024-01-17 16:15:00.007,0.721558,-0.4816,0.2013578604,0.0012594369336762995,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-33789.17879715816,-10.857708333333333,1425,-2.2801187499999997,0.0
93,2024-01-17 16:30:00.007,1.262817,-0.4768,0.2013578604,0.0022359081825111477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-19114.292686008208,-10.857708333333333,1425,-2.2801187499999997,0.0
94,2024-01-17 16:45:00.007,1.082397,-0.4992,0.2013578604,0.0019188718749463306,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-23348.03854400396,-10.857708333333333,1425,-2.2801187499999997,0.0
95,2024-01-17 17:00:00.013,1.262817,-0.4544,0.2013578604,0.0022359081825111477,23.75000083333333,2024-01-16 17:03:20.880173,2024-01-17 17:00:00.013,-18216.305781296414,-10.857708333333333,1425,-2.2801187499999997,0.0
