0,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.300018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.600036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.900054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.200072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.50009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.800108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.100126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.400144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.700162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215099623620469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.300198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.600216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.900234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.200252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.800288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.100306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.400324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02209871959279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.700342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162861030521315,0,0,0,0.0187012669231285,0.00857429106387145,0.00642677430050589,0.0247245490388004,0,0.00566835118584342,0,0
26.00036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251369938436946,0,0,0.152086448621479,0.00513299430405296,0.0135868663356647,0.1029154230832,0,0.0216930382198736,0.0130670680698698,0.00805305075283534,0.00968003140974491,0.0154626262344835,0.00853960980440128,0.0113498433358781,0.00919733145557191,0,0,0.0373469483124336,0.0018894720501668
26.300378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288989665944899,0,0.296190467282156,0.39189539833636,0,0,0,0,0,0.16956565736843,0,0.154310156456822,0.086975490086283,0.0892912585120897,0.0349062913720169,0.0380914125840804,0.0628758064995697,0.0170103439649292,0.0178508282994123,0.0246177728075854,0.0132229719348178,0.0178743029379287,0.055212559829024,0.0499377046875097,0.0354800021503579,0.0508084898796665,0.0281589007487354,0.0558813633070439,0.0300282638374076,0.0434573229550993
26.600396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317831621284668,0.158929522721035,0.111116468893732,0.126952444013443,0.242341328866754,0,0,0,0,0,0.11003803287944,0.0912795847413467,0.0700689050553344,0.0557047619531038,0.0272164125302411,0.0182393529831305,0.0194762830670092,0.0205060357743552,0.0174463804226241,0.0189820882415521,0.0260620287673974,0.0253277474110998,0.0153488465632634,0.0224309419707917,0.0301010866527243,0.0298980533173366,0.0156073109310283,0.0129696176308043,0.0264182480961384,0.00914740315108543,0.0100112556784594,0.0021393605629614
26.900414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189076990346672,0.287416868504849,0,0,0,0,0.123254200833909,0.0955573319226309,0.0777600769616135,0.0243590116719377,0.0199106460672703,0.0270795380835899,0.0247316475270233,0.0322503705196502,0.0143274450776203,0.0218334141139189,0.0290964477206367,0.0273517424017086,0.0339165674689663,0.0343724925353471,0.0408723896605198,0.0343461304119006,0.030233198959561,0.0156685794926821,0.0130292547891103,0.0209547106013026,0.033841683737538,0.0430412495315851,0.0536478507439303,0.00326615301987011,0
27.200432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131389387124116,0.0973469921176755,0.0459432797602732,0.0361230062826806,0.0253826518136501,0.0302283190046638,0.0227651929107208,0.0182845804988557,0.0189761089910429,0.0103560751382713,0.0309251347244159,0.034809563008911,0.0408476740133133,0.0345084419759938,0.0428261128601538,0.0344871353738686,0.020082725648747,0.01775287994705,0.0438607624972914,0.0312015882494196,0.0424079830232214,0.0457510864811202,0.0275943837132784,0.00780576078244704,0,0,0,0
27.50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351297395203822,0.232400387022329,0.138023433846796,0.15134940434352,0.123612918174017,0.0401430930240423,0.0362221746046891,0.0212369431366473,0.0234733795208892,0.0246243120189171,0.0238127137147052,0.0302142851396874,0.037089118733911,0.0501986824847905,0.0378054756811368,0.0305578190710854,0.038932198642669,0.03299582242776,0.0306973043982207,0.0317965703138601,0.096132768927204,0.0436293237213965,0.0752291011154244,0,0,0,0.0152934609885996,0,0,0,0,0,0,0
27.800468,0,0,0,0,0,0,0,0,0,0,0.284305852716381,0,0.321911704683991,0.183693966669195,0.129938722491948,0.0588437546918174,0.0723896966715044,0.052518686704003,0.0348465754122633,0.0305104931992202,0.0700060373807085,0.0547043733651624,0.110818698469049,0.0310987555410531,0.116304363598887,0.0624530402100957,0.0511974631218684,0.0610031781116781,0.0923120457131212,0.0182049910700768,0.0965415648998622,0.0366923253217989,0.10888227313368,0.00114357454391924,0.197065965433978,0.153603663631539,0.167115114556187,0.0446939036169328,0,0.0552722774752569,0,0,0,0,0,0,0,0,0,0
28.100486,0,0,0,0.0448002309098759,0,0,0,0.457326764016342,0.31012362591725,0.0909236534983548,0.122127692012061,0.0646121582496305,0.101753964149599,0.107647646997251,0.0484355450695308,0.0582146357658088,0.0500733215231513,0.0534209496625741,0.0591554131737929,0.0809890443451604,0.0646072901295593,0.12450558042994,0.0847294556391543,0.129170012538151,0.0862185893257001,0.0436449508694744,0.204141846165207,0.278718519660982,0.187074969190121,0.00511988315666068,0,0.183666885457413,0.227537770779029,0.223888685552183,0.22758077934627,0.173832584278678,0.101486543714107,0.022274975218677,0,0,0,0,0,0,0,0,0,0,0,0
28.400504,0,0,0,0.0576048244410684,0.265033550370013,0.300815897691651,0.242700837581286,0.0909868747244996,0.146677659184161,0.108774257354075,0.123235533348248,0.151202883622394,0.183319402166998,0.22624854497171,0.18921420484488,0.27514627281673,0.209850998312651,0.26214198958182,0.287287056876096,0.307011022503228,0.298662174145019,0.242371843148162,0.107843466887176,0.240562744063598,0.0427270201074113,0.023942272621736,0.0320974967631133,0.0195691921237149,0.0306068383187993,0.0158905431611793,0.0359917758618484,0.256448752526513,0.0177611916958658,0.0444747240790572,0.0106830025146104,0.0336161247384369,0.155733732523976,0.00583572112771863,0,0,0,0,0,0,0,0,0,0,0,0
28.700522,0,0,0,0.0780321439092487,0.350491316958426,0.257978498678306,0.384444918980144,0.0919601863433469,0.147924223958031,0,0.0862888902590665,0.0379281703573318,0.166874325737305,0.276117674028112,0,0,0,0,0,0,0,0.0202977937439367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.00054,0,0,0,0,0,0.199947790089139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.300558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.600576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.900594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.200612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.50063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.800648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.100666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.400684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.700702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
