lastTimeStamp,IIst,ITargetIst,IMedioIst,IPVGISIst,OggiIn,IOggi,ITargetOggi,IMedioOggi,IPVGISOggi,PROggi,PRTargetOggi,PRMedioOggi,PRPVGISOggi,MeseIn,IMese,ITargetMese,IMedioMese,IPVGISMese,PRMese,PRTargetMese,PRMedioMese,PRPVGISMese,AnnoIn,IAnno,ITargetAnno,IMedioAnno,IPVGISAnno,PRTot,PRTargetTot,PRMedioTot,PRPVGISTot,PIst,PTargetIst,PMedioIst,PPVGISIst,EOggi,ETargetOggi,EMedioOggi,EPVGISOggi,EMese,ETargetMese,EMedioMese,EPVGISMese,EAnno,ETargetAnno,EMedioAnno,EPVGISAnno,PrevistaAnno,PrevistaTargetAnno,PrevistaPRMedioAnno,PrevistaPVGISAnno,ResaIst,deltaTargetIst,deltaTargetIstCol,deltaMedioIst,deltaMedioIstCol,deltaPVGISIst,deltaPVGISIstCol,ResaOggi,deltaTargetOggi,deltaTargetOggiCol,deltaMedioOggi,deltaMedioOggiCol,deltaPVGISOggi,deltaPVGISOggiCol,ResaMese,deltaTargetMese,deltaTargetMeseCol,deltaMedioMese,deltaMedioMeseCol,deltaPVGISMese,deltaPVGISMeseCol,ResaAnno,deltaTargetAnno,deltaTargetAnnoCol,deltaMedioAnno,deltaMedioAnnoCol,deltaPVGISAnno,deltaPVGISAnnoCol,PrevistaFTV,deltaPrevistaTargetFTV,deltaPrevistaTargetFTVCol,deltaPrevistaMedioFTV,deltaPrevistaMedioFTVCol,deltaPrevistaPVGISFTV,deltaPrevistaPVGISFTVCol,PrevistaRID,deltaPrevistaTargetRID,deltaPrevistaTargetRIDCol,deltaPrevistaMedioRID,deltaPrevistaMedioRIDCol,deltaPrevistaPVGISRID,deltaPrevistaPVGISRIDCol,Prevista,deltaPrevistaTarget,deltaPrevistaTargetCol,deltaPrevistaMedio,deltaPrevistaMedioCol,deltaPrevistaPVGIS,deltaPrevistaPVGISCol,etaIst,etaTarget,etaMedio,etaPVGIS,TAmb,Precipitazioni,TempoTesto,PUNMedioRID,PRAnno,ResaAnnoFTV
29/11/2023 12:30,949 W/m<sup>2</sup>,,349 W/m<sup>2</sup>,,29/11/2023 00:00,"3,42 kWh/m<sup>2</sup>",,"0,69 kWh/m<sup>2</sup>",,44.7 %,99.1 %,74.6 %,88.3 %,01/11/2023 00:00,46 kWh/m<sup>2</sup>,,40 kWh/m<sup>2</sup>,,109.5 %,103.4 %,77.5 %,91.8 %,01/01/2023 00:00,1.940 kWh/m<sup>2</sup>,,1.469 kWh/m<sup>2</sup>,,56.8 %,95.6 %,87.7 %,86.8 %,457 kW,877 kW,706 kW,836 kW,1.525 kWh,3.381 kWh,2.643 kWh,3.132 kWh,50.329 kWh,47.519 kWh,35.622 kWh,42.205 kWh,1.100.507 kWh,1.850.343 kWh,1.698.380 kWh,1.679.537 kWh,1.132 kWh/kW,1.901 kWh/kW,1.731 kWh/kW,1.723 kWh/kW,"186,36 €/h","-170,81 €/h",red,"-101,31 €/h",red,"-154,47 €/h",red,"621,33 €","-755,95 €",red,"-455,29 €",red,"-654,23 €",red,"20.497,57 €","1.144,38 €",black,"5.989,73 €",black,"3.308,89 €",black,"483.617,12 €","-330.158,57 €",red,"-262.597,77 €",red,"-255.312,55 €",red,"355.752,06 €","-241.576,41 €",red,"-188.330,24 €",red,"-185.839,48 €",red,"141.500,49 €","-96.674,61 €",red,"-74.267,53 €",red,"-74.665,54 €",red,"497.252,55 €","-338.251,03 €",red,"-262.597,77 €",red,"-260.505,01 €",red,48.3 %,92.6 %,74.6 %,88.3 %,"4,0 °C",None,Mostly cloudy,"0,125",56.8 %,"346.659,76 €"
