lastTimeStamp,QIst,QTargetIst,QBPIst,QMattoIst,OggiIn,QOggi,QTargetOggi,QBPOggi,QMattoOggi,MeseIn,QMese,QTargetMese,QBPMese,QMattoMese,AnnoIn,QAnno,QAnnoNum,QTargetAnno,QBPAnno,QMattoAnno,PIst,PTargetIst,PBPIst,PMattoIst,EOggi,EOggiNum,ETargetOggi,EBPOggi,EMattoOggi,EMese,EMeseNum,ETargetMese,EBPMese,EMattoMese,EAnno,EAnnoNum,ETargetAnno,EBPAnno,EMattoAnno,ResaIst,deltaTargetIst,deltaTargetIstCol,deltaBPIst,deltaBPIstCol,deltaMattoIst,deltaMattoIstCol,ResaOggi,deltaTargetOggi,deltaTargetOggiCol,deltaBPOggi,deltaBPOggiCol,deltaMattoOggi,deltaMattoOggiCol,ResaMese,deltaTargetMese,deltaTargetMeseCol,deltaBPMese,deltaBPMeseCol,deltaMattoMese,deltaMattoMeseCol,ResaAnno,deltaTargetAnno,deltaTargetAnnoCol,deltaBPAnno,deltaBPAnnoCol,deltaMattoAnno,deltaMattoAnnoCol,Prevista,deltaPrevistaTarget,deltaPrevistaTargetCol,deltaPrevistaBP,deltaPrevistaBPCol,deltaPrevistaMatto,deltaPrevistaMattoCol,etaIst,etaTarget,QPrevYear,PRMese,PRAnno
18/01/2024 16:00,16 l/s,70 l/s,70 l/s,121 l/s,18/01/2024 00:00,31 l/s,70 l/s,70 l/s,121 l/s,01/01/2024 00:00,30 l/s,70 l/s,70 l/s,121 l/s,01/01/2024 00:00,30 l/s,30.742023924572777,70 l/s,70 l/s,121 l/s,36 kW,20 kW,100 kW,200 kW,1.278 kWh,1278.505796923077,1.289 kWh,1.600 kWh,3.200 kWh,32.690 kWh,32690.127135886858,31.569 kWh,42.415 kWh,84.800 kWh,32.701 kWh,32701.456457987802,31.580 kWh,42.430 kWh,84.829 kWh,"7,75 €/h","3,42 €/h",black,"-13,25 €/h",red,"-34,25 €/h",red,"268,49 €","-2,21 €",red,"-67,64 €",red,"-403,51 €",red,"6.864,93 €","235,32 €",black,"-2.042,32 €",red,"-10.943,07 €",red,"6.867,31 €","235,4 €",black,"-2.043,02 €",red,"-10.946,87 €",red,"141.831,98 €","4.861,73 €",black,"-42.195,01 €",red,"-226.088,02 €",red,71.6 %,40.1 %,3.6,80.9 %,80.9 %
