lastTimeStamp,QIst,QTargetIst,QBPIst,QMattoIst,OggiIn,QOggi,QTargetOggi,QBPOggi,QMattoOggi,MeseIn,QMese,QTargetMese,QBPMese,QMattoMese,AnnoIn,QAnno,QAnnoNum,QTargetAnno,QBPAnno,QMattoAnno,PIst,PTargetIst,PBPIst,PMattoIst,EOggi,EOggiNum,ETargetOggi,EBPOggi,EMattoOggi,EMese,EMeseNum,ETargetMese,EBPMese,EMattoMese,EAnno,EAnnoNum,ETargetAnno,EBPAnno,EMattoAnno,ResaIst,deltaTargetIst,deltaTargetIstCol,deltaBPIst,deltaBPIstCol,deltaMattoIst,deltaMattoIstCol,ResaOggi,deltaTargetOggi,deltaTargetOggiCol,deltaBPOggi,deltaBPOggiCol,deltaMattoOggi,deltaMattoOggiCol,ResaMese,deltaTargetMese,deltaTargetMeseCol,deltaBPMese,deltaBPMeseCol,deltaMattoMese,deltaMattoMeseCol,ResaAnno,deltaTargetAnno,deltaTargetAnnoCol,deltaBPAnno,deltaBPAnnoCol,deltaMattoAnno,deltaMattoAnnoCol,Prevista,deltaPrevistaTarget,deltaPrevistaTargetCol,deltaPrevistaBP,deltaPrevistaBPCol,deltaPrevistaMatto,deltaPrevistaMattoCol,etaIst,etaTarget,QPrevYear,PRMese,PRAnno
18/01/2024 16:00,"0,01 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s",18/01/2024 00:00,"0,01 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s",01/01/2024 00:00,"0,01 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s",01/01/2024 00:00,"0,01 m<sup>3</sup>/s",0.01168741935483871,"1,54 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s","1,54 m<sup>3</sup>/s","0,0 kW","0,0 kW",209 kW,424 kW,"0,0 kWh",0.0,"0,09 kWh",3.344 kWh,6.784 kWh,177 kWh,177.11788588709678,214 kWh,81.248 kWh,164.830 kWh,193 kWh,193.23694236155913,234 kWh,88.642 kWh,179.830 kWh,"0,0 €/h","-0,0 €/h",red,"-43,89 €/h",red,"-89,04 €/h",red,"0,0 €","-0,02 €",red,"-702,24 €",red,"-1.424,64 €",red,"37,19 €","-7,96 €",red,"-17.025,04 €",red,"-34.577,11 €",red,"40,58 €","-8,68 €",red,"-18.574,45 €",red,"-37.723,88 €",red,"491,4 €","-105,1 €",red,"-224.927,64 €",red,"-456.818,04 €",red,0.0 %,17.3 %,0,55.8 %,0.2 %
