t,Q,P,Bar,Eta,PST,PPAR
2024-01-03 06:30:00,0.0696233425,141.12501,27.422746250000003,0.7033742579124483,88.616885,52.508125
2024-01-03 07:30:00,0.074044125,154.1210125,27.579365,0.7783898035220782,100.4422625,53.67875000000001
2024-01-03 08:30:00,0.0924044275,188.97675,26.76505875,0.7889924425608811,138.465375,50.511375
2024-01-03 09:30:00,0.092667765,190.68185,26.88074375,0.7906292438914408,139.3091,51.37275
2024-01-03 10:30:00,0.09050240999999999,185.736075,26.8150325,0.790678831918926,135.24532499999998,50.49075
2024-01-03 11:30:00,0.09152429,188.7617,26.87641625,0.7943064407792931,137.658075,51.103625
2024-01-03 12:30:00,0.0916767025,188.889475,26.8500475,0.793458033146331,138.035725,50.85375
2024-01-03 13:30:00,0.09145961250000001,189.59225,26.848455,0.7988539692978008,138.51525,51.077
2024-01-03 14:30:00,0.091497395,189.354575,26.84187125,0.7975769354371268,138.383325,50.97125
2024-01-03 15:30:00,0.09144242250000001,189.296475,26.878445,0.79618799730561,138.220725,51.07575
2024-01-03 16:30:00,0.091114125,188.833525,26.8714075,0.7980949911108787,137.64440000000002,51.189125
2024-01-03 17:30:00,0.09084184249999999,188.4439,26.873895,0.7969531263495389,137.202275,51.241625
2024-01-03 18:30:00,0.0910451025,188.88475,26.8736725,0.7982289496883745,137.67275,51.212
2024-01-03 19:30:00,0.0744781675,154.70335025000003,27.076243750000003,inf,103.56522525,51.138125
2024-01-03 20:30:00,0.0670892225,139.21846499999998,27.72335375,0.7744357594110707,85.12934,54.089125
2024-01-03 21:30:00,0.09356083750000001,192.565625,26.84508125,0.79332537825917,141.336625,51.229
2024-01-03 22:30:00,0.089207255,184.210375,26.896605,0.7938077943592666,133.100625,51.109750000000005
2024-01-03 23:30:00,0.09388428,192.2138,26.83871375,0.7873460915641464,141.00955,51.20425
2024-01-04 00:30:00,0.09099566249999999,187.474,26.85572125,0.7930787777795307,136.698125,50.775875
2024-01-04 01:30:00,0.09161597,189.955825,26.855275,0.7990797519360849,139.036325,50.9195
2024-01-04 02:30:00,0.0910197975,188.752925,26.8695825,0.7985089479706886,137.7928,50.960125000000005
2024-01-04 03:30:00,0.09089515249999999,188.4997,26.874351250000004,0.7999432718647611,137.66857499999998,50.831125
2024-01-04 04:30:00,0.09108278249999999,188.807875,26.870725,0.7987296288229803,137.81575,50.992125
2024-01-04 05:30:00,0.090941795,188.86395,26.87481,0.8002904764457582,137.837075,51.026875
2024-01-04 06:30:00,0.09114876,189.076475,26.886405,0.7993501802983021,138.004975,51.0715
2024-01-04 07:30:00,0.091242635,189.35365,26.8645925,0.7999247678484566,138.3269,51.02675
2024-01-04 08:30:00,0.0911174625,188.98905,26.88072,0.7987979017398037,138.00979999999998,50.97925
2024-01-04 09:30:00,0.059115929250000004,119.6642525,27.7825975,0.6786040474517632,66.31387749999999,53.350375
2024-01-04 10:30:00,0.0888009325,183.451875,26.99842625,0.7929411939893614,131.70825,51.743625
2024-01-04 11:30:00,0.0918857575,187.923825,26.8095975,0.7880213571143887,137.319075,50.60475
2024-01-04 12:30:00,0.0920721825,189.831725,26.88459375,0.793121513243668,138.7301,51.101625
2024-01-04 13:30:00,0.0922364225,190.016375,26.80914625,0.7938702619062087,139.223,50.793375
2024-01-04 14:30:00,0.0905608775,187.152225,26.8864,0.7957568051339452,136.169225,50.983
2024-01-04 15:30:00,0.09099709249999999,188.4491,26.88867125,0.7973614034036278,137.43847499999998,51.010625000000005
2024-01-04 16:30:00,0.0910530325,188.390775,26.86844625,0.7956877193373701,137.26515,51.125625
2024-01-04 17:30:00,0.091694945,190.15660000000003,26.855275,0.7990855888053291,139.1716,50.985
2024-01-04 18:30:00,0.09169394,189.160575,26.85595625,0.7941187174148464,138.20145,50.959125
2024-01-04 19:30:00,0.09226321000000001,189.754875,26.8430075,0.7910736303105151,138.74975,51.005125
2024-01-04 20:30:00,0.09074775,187.271525,26.86206875,0.7935873639094378,136.37365,50.897875
2024-01-04 21:30:00,0.0902956425,186.658025,26.88639125,0.7951203876503083,135.65865,50.999375
2024-01-04 22:30:00,0.06681139900000001,135.45282,27.5901875,0.6870428522617972,82.266945,53.185875
2024-01-04 23:30:00,0.0843115775,173.9436025,27.100642500000003,0.7907133223188569,122.0502275,51.893375000000006
2024-01-05 00:30:00,0.0932131775,191.625075,26.828256249999995,0.7916362470878101,140.53095,51.09412499999999
2024-01-05 01:30:00,0.08955799,185.45925,26.86479125,0.7972402260059265,134.593875,50.865375
2024-01-05 02:30:00,0.0937957775,192.175725,26.78668625,0.7904363819256813,141.3156,50.860125
2024-01-05 03:30:00,0.090880485,187.38385,26.86208625,0.7928191587340578,136.38885000000002,50.995000000000005
2024-01-05 04:30:00,0.09206682000000001,189.671225,26.854370000000003,0.7921950316912392,138.5796,51.091625
2024-01-05 05:30:00,0.0916796825,188.010125,26.82573625,0.7900299887404201,137.371375,50.63875
2024-01-05 06:30:00,0.09224523000000001,190.1405,26.825065,0.7938485908563176,139.176375,50.964125
2024-01-05 07:30:00,0.09117557750000001,188.12635,26.83778625,0.7958982810500442,137.363725,50.762625
2024-01-05 08:30:00,0.09091241750000001,188.1567,26.86004125,0.7980663261997032,137.443825,50.712875
2024-01-05 09:30:00,0.09085327,188.04855,26.859815,0.797694399239062,137.21905,50.8295
2024-01-05 10:30:00,0.09119229749999999,188.77755,26.848001250000003,0.7979049154615572,137.891175,50.886375
2024-01-05 11:30:00,0.0727222925,149.6730575,27.47389875,0.7694440646864347,96.7393075,52.93375
2024-01-05 12:30:00,0.0806439675,165.87714499999998,27.28447125,0.78294551177187,113.22327,52.653875
2024-01-05 13:30:00,0.0901733325,186.03475,26.87275875,0.7955860352640961,135.191375,50.843375
2024-01-05 14:30:00,0.091879215,188.557475,26.80620125,0.7914474185721121,137.888225,50.66925
2024-01-05 15:30:00,0.0920198575,189.270025,26.85871,0.7917726514207986,138.030275,51.23975
2024-01-05 16:30:00,0.09182024250000001,189.211425,26.82755,0.7936167072411877,138.392925,50.8185
2024-01-05 17:30:00,0.0905866025,186.779775,26.89571625,0.7924800189678745,135.661275,51.1185
2024-01-05 18:30:00,0.0925783475,190.750275,26.85983125,0.7928564153294585,139.65977500000002,51.0905
